ts,open,high,low,close,volume
2026-07-24T23:00:00+00:00,1859.49,1861.85,1858.98,1861.44,2132.1776
2026-07-25T00:00:00+00:00,1861.44,1864.69,1856.85,1860.34,3991.9995
2026-07-25T01:00:00+00:00,1860.34,1863.63,1857.77,1860.0,3107.0739
2026-07-25T02:00:00+00:00,1859.99,1861.71,1858.35,1859.45,2141.2087
2026-07-25T03:00:00+00:00,1859.45,1860.52,1855.93,1858.74,4758.8668
2026-07-25T04:00:00+00:00,1858.74,1862.65,1858.57,1861.28,1922.5329
2026-07-25T05:00:00+00:00,1861.28,1862.96,1856.9,1858.42,6900.0056
2026-07-25T06:00:00+00:00,1858.42,1860.0,1854.61,1858.55,2183.2025
2026-07-25T07:00:00+00:00,1858.55,1858.79,1856.02,1856.02,1974.4548
2026-07-25T08:00:00+00:00,1856.03,1856.1,1851.22,1853.8,4826.2011
2026-07-25T09:00:00+00:00,1853.8,1859.06,1851.75,1858.34,3706.8351
2026-07-25T10:00:00+00:00,1858.35,1859.29,1856.75,1858.62,4770.0131
2026-07-25T11:00:00+00:00,1858.63,1860.09,1857.5,1857.75,2724.4089
2026-07-25T12:00:00+00:00,1857.75,1860.48,1856.96,1860.32,4110.5827
2026-07-25T13:00:00+00:00,1860.32,1872.35,1859.78,1867.24,8300.0285
2026-07-25T14:00:00+00:00,1867.25,1869.32,1865.06,1868.68,4810.2534
2026-07-25T15:00:00+00:00,1868.67,1871.43,1867.03,1867.88,3624.4878
2026-07-25T16:00:00+00:00,1867.88,1870.91,1864.65,1867.99,3186.026
2026-07-25T17:00:00+00:00,1867.99,1875.15,1867.99,1873.06,6529.8948
2026-07-25T18:00:00+00:00,1873.07,1877.07,1872.45,1875.48,4493.7246
2026-07-25T19:00:00+00:00,1875.48,1876.64,1874.4,1874.76,2018.1088
2026-07-25T20:00:00+00:00,1874.77,1875.03,1870.43,1872.23,1908.1947
2026-07-25T21:00:00+00:00,1872.23,1875.6,1867.92,1872.65,2784.1673
2026-07-25T22:00:00+00:00,1872.66,1876.92,1872.38,1875.82,2003.8834
2026-07-25T23:00:00+00:00,1875.83,1876.2,1873.2,1874.89,1658.3331
2026-07-26T00:00:00+00:00,1874.88,1881.8,1873.85,1881.05,3898.2673
2026-07-26T01:00:00+00:00,1881.05,1881.9,1877.81,1878.68,2034.9452
2026-07-26T02:00:00+00:00,1878.67,1881.65,1877.06,1880.97,1535.0872
2026-07-26T03:00:00+00:00,1880.98,1883.98,1878.98,1882.21,2891.7173
2026-07-26T04:00:00+00:00,1882.21,1889.36,1880.26,1886.26,3540.7748
2026-07-26T05:00:00+00:00,1886.25,1887.43,1882.72,1883.4,2383.3354
2026-07-26T06:00:00+00:00,1883.4,1885.39,1878.46,1884.95,3176.674
2026-07-26T07:00:00+00:00,1884.95,1886.29,1880.51,1881.56,2139.9511
2026-07-26T08:00:00+00:00,1881.57,1882.49,1878.74,1881.42,2218.8924
2026-07-26T09:00:00+00:00,1881.42,1885.76,1881.22,1883.8,2491.5347
2026-07-26T10:00:00+00:00,1883.8,1887.7,1882.01,1886.22,2816.0926
2026-07-26T11:00:00+00:00,1886.21,1887.89,1884.78,1885.87,2075.4122
2026-07-26T12:00:00+00:00,1885.87,1893.89,1885.68,1886.57,5314.2072
2026-07-26T13:00:00+00:00,1886.57,1888.86,1881.61,1886.62,5619.0793
2026-07-26T14:00:00+00:00,1886.62,1900.31,1886.61,1898.59,8707.353
2026-07-26T15:00:00+00:00,1898.58,1917.82,1898.06,1914.63,14677.3578
2026-07-26T16:00:00+00:00,1914.63,1928.08,1908.75,1916.2,15888.944
2026-07-26T17:00:00+00:00,1916.19,1917.77,1910.8,1911.23,4119.5811
2026-07-26T18:00:00+00:00,1911.23,1916.53,1911.05,1914.49,3715.1635
2026-07-26T19:00:00+00:00,1914.49,1915.86,1912.09,1914.2,4682.416
2026-07-26T20:00:00+00:00,1914.21,1914.56,1911.14,1913.8,2328.0884
2026-07-26T21:00:00+00:00,1913.79,1930.0,1913.79,1925.91,8394.0362
2026-07-26T22:00:00+00:00,1925.91,1953.03,1925.91,1949.81,23344.9293
2026-07-26T23:00:00+00:00,1949.81,1967.36,1945.99,1954.72,25239.8549
2026-07-27T00:00:00+00:00,1954.72,1955.42,1939.67,1942.54,10815.7364
2026-07-27T01:00:00+00:00,1942.54,1948.46,1936.51,1948.2,8651.072
2026-07-27T02:00:00+00:00,1948.2,1949.15,1941.48,1943.1,8333.0669
2026-07-27T03:00:00+00:00,1943.09,1950.78,1942.42,1949.64,6458.3303
2026-07-27T04:00:00+00:00,1949.65,1962.77,1948.54,1953.43,13061.709
2026-07-27T05:00:00+00:00,1953.43,1970.43,1952.63,1965.65,15079.6006
2026-07-27T06:00:00+00:00,1965.65,1981.24,1963.64,1968.45,25003.724
2026-07-27T07:00:00+00:00,1968.45,1971.7,1960.86,1964.36,16580.0434
2026-07-27T08:00:00+00:00,1964.37,1968.75,1961.81,1964.25,8606.9437
2026-07-27T09:00:00+00:00,1964.25,1968.29,1956.87,1965.19,10222.2378
2026-07-27T10:00:00+00:00,1965.19,1972.0,1963.8,1967.43,6133.2776
2026-07-27T11:00:00+00:00,1967.42,1967.43,1958.11,1959.67,7353.3544
2026-07-27T12:00:00+00:00,1959.67,1964.6,1943.0,1957.59,14137.4186
2026-07-27T13:00:00+00:00,1957.6,1977.99,1950.95,1961.16,31081.0997
2026-07-27T14:00:00+00:00,1961.18,1966.99,1919.09,1932.3,38196.3783
2026-07-27T15:00:00+00:00,1932.3,1937.87,1924.83,1927.75,16079.6453
2026-07-27T16:00:00+00:00,1927.74,1946.9,1922.65,1940.57,11388.9731
2026-07-27T17:00:00+00:00,1940.57,1946.06,1935.1,1943.71,8370.8405
2026-07-27T18:00:00+00:00,1943.72,1944.66,1929.2,1939.2,6892.7477
2026-07-27T19:00:00+00:00,1939.21,1955.41,1937.75,1948.31,10768.3753
2026-07-27T20:00:00+00:00,1948.32,1950.54,1943.69,1946.87,4740.1733
2026-07-27T21:00:00+00:00,1946.88,1950.1,1940.58,1941.9,13531.1577
2026-07-27T22:00:00+00:00,1941.89,1941.9,1892.33,1893.6,26543.049
2026-07-27T23:00:00+00:00,1893.61,1896.19,1882.49,1892.53,24422.5254
2026-07-28T00:00:00+00:00,1892.53,1894.45,1877.02,1878.86,20791.773
2026-07-28T01:00:00+00:00,1878.86,1882.77,1866.31,1875.9,14824.195
2026-07-28T02:00:00+00:00,1875.9,1880.46,1872.35,1876.0,5895.0583
2026-07-28T03:00:00+00:00,1876.01,1883.26,1873.11,1881.38,8483.7449
2026-07-28T04:00:00+00:00,1881.37,1882.84,1876.48,1879.18,6743.7128
2026-07-28T05:00:00+00:00,1879.18,1889.66,1878.46,1883.16,8292.3695
2026-07-28T06:00:00+00:00,1883.16,1888.82,1878.54,1888.62,10515.695
2026-07-28T07:00:00+00:00,1888.62,1888.97,1880.92,1883.83,7707.2078
2026-07-28T08:00:00+00:00,1883.84,1885.85,1880.4,1884.5,8547.8818
2026-07-28T09:00:00+00:00,1884.5,1885.12,1874.81,1876.44,6605.9978
2026-07-28T10:00:00+00:00,1876.43,1881.0,1873.75,1878.79,5710.996
2026-07-28T11:00:00+00:00,1878.8,1882.02,1872.0,1876.68,9475.713
2026-07-28T12:00:00+00:00,1876.69,1893.34,1874.63,1892.48,12503.8753
2026-07-28T13:00:00+00:00,1892.48,1896.28,1856.88,1874.08,26917.9509
2026-07-28T14:00:00+00:00,1874.08,1893.46,1867.74,1888.95,20017.6662
2026-07-28T15:00:00+00:00,1888.96,1924.41,1884.56,1920.02,35311.4667
2026-07-28T16:00:00+00:00,1920.02,1928.95,1914.52,1925.92,15042.0152
2026-07-28T17:00:00+00:00,1925.92,1925.92,1892.71,1901.89,19307.1025
2026-07-28T18:00:00+00:00,1901.9,1914.93,1901.6,1911.22,8918.5887
2026-07-28T19:00:00+00:00,1911.22,1922.23,1911.22,1922.23,8496.5277
2026-07-28T20:00:00+00:00,1922.24,1923.84,1916.16,1918.57,6013.7521
2026-07-28T21:00:00+00:00,1918.57,1929.67,1918.47,1923.95,6371.0141
2026-07-28T22:00:00+00:00,1923.96,1927.1,1910.1,1911.9,7483.9135
2026-07-28T23:00:00+00:00,1911.9,1923.1,1904.06,1922.23,9246.9451
2026-07-29T00:00:00+00:00,1922.22,1928.51,1916.34,1917.27,9538.2144
2026-07-29T01:00:00+00:00,1917.27,1918.16,1905.0,1905.7,7132.1448
2026-07-29T02:00:00+00:00,1905.69,1919.67,1901.17,1911.1,7118.7992
2026-07-29T03:00:00+00:00,1911.11,1913.04,1891.17,1892.7,9925.2036
2026-07-29T04:00:00+00:00,1892.7,1906.43,1884.51,1905.52,14039.2885
2026-07-29T05:00:00+00:00,1905.52,1914.99,1903.53,1912.54,6767.1437
2026-07-29T06:00:00+00:00,1912.53,1921.71,1908.89,1920.18,8086.8635
2026-07-29T07:00:00+00:00,1920.19,1925.68,1914.1,1924.71,10093.038
2026-07-29T08:00:00+00:00,1924.71,1925.35,1912.11,1915.08,6863.44
2026-07-29T09:00:00+00:00,1915.08,1924.73,1914.94,1922.31,8027.9976
2026-07-29T10:00:00+00:00,1922.31,1922.58,1910.0,1912.16,9505.431
2026-07-29T11:00:00+00:00,1912.16,1917.07,1910.35,1915.26,5128.9107
2026-07-29T12:00:00+00:00,1915.26,1915.27,1902.3,1905.23,10435.5074
2026-07-29T13:00:00+00:00,1905.23,1911.67,1895.59,1909.24,16853.3485
2026-07-29T14:00:00+00:00,1909.24,1911.46,1891.39,1895.23,19095.0094
2026-07-29T15:00:00+00:00,1895.23,1898.84,1887.31,1892.11,16820.4155
2026-07-29T16:00:00+00:00,1892.11,1899.5,1887.75,1895.4,10335.0027
2026-07-29T17:00:00+00:00,1895.4,1917.29,1894.51,1916.16,12310.8742
2026-07-29T18:00:00+00:00,1916.15,1935.68,1894.22,1920.55,37572.3934
2026-07-29T19:00:00+00:00,1920.56,1922.74,1883.7,1888.56,24739.4293
2026-07-29T20:00:00+00:00,1888.57,1891.99,1878.14,1884.15,16727.9089
2026-07-29T21:00:00+00:00,1884.16,1898.39,1872.0,1898.38,13782.3896
2026-07-29T22:00:00+00:00,1898.39,1911.61,1898.28,1907.18,9723.7496
2026-07-29T23:00:00+00:00,1907.18,1913.17,1902.68,1910.72,7939.8405
2026-07-30T00:00:00+00:00,1910.72,1914.81,1893.99,1898.22,7739.5737
2026-07-30T01:00:00+00:00,1898.22,1921.92,1897.49,1916.77,12720.6506
2026-07-30T02:00:00+00:00,1916.77,1920.0,1910.29,1911.11,7594.283
2026-07-30T03:00:00+00:00,1911.12,1915.3,1907.65,1909.99,4747.0982
